observation_id,merchant_id,timestamp,hour,zomato_orders_count,other_platform_orders_count,dine_in_orders_count,total_kitchen_load,kitchen_capacity,utilization_rate,observable_load_ratio
OBS00006359,M000605,2026-02-11 21:16:00,21,0,0,0,0,27,0.0,0.0
OBS00006360,M000159,2026-02-17 14:49:00,14,18,9,0,27,7,1.0,0.667
OBS00006361,M000443,2026-01-27 03:00:00,3,1,0,0,1,19,0.053,1.0
OBS00006362,M000465,2026-02-16 22:41:00,22,0,0,0,0,20,0.0,0.0
OBS00006363,M000076,2026-02-02 07:50:00,7,2,3,0,5,19,0.263,0.4
OBS00006364,M000522,2026-01-08 02:03:00,2,2,5,0,7,46,0.152,0.286
OBS00006365,M000841,2026-01-14 21:24:00,21,0,0,0,0,18,0.0,0.0
OBS00006366,M000531,2026-02-19 23:31:00,23,0,0,0,0,21,0.0,0.0
OBS00006367,M000223,2026-01-18 09:08:00,9,0,0,0,0,31,0.0,0.0
OBS00006368,M000593,2026-02-08 09:17:00,9,1,2,0,3,46,0.065,0.333
OBS00006369,M000015,2026-01-25 15:16:00,15,2,2,0,4,43,0.093,0.5
OBS00006370,M000236,2026-01-29 23:46:00,23,0,0,0,0,42,0.0,0.0
OBS00006371,M000533,2026-01-08 20:09:00,20,1,2,0,3,12,0.25,0.333
OBS00006372,M000101,2026-02-10 04:06:00,4,3,4,0,7,40,0.175,0.429
OBS00006373,M000672,2026-01-22 06:56:00,6,1,1,0,2,44,0.045,0.5
OBS00006374,M000847,2026-02-02 10:47:00,10,2,1,0,3,32,0.094,0.667
OBS00006375,M000633,2026-02-10 17:08:00,17,0,0,0,0,47,0.0,0.0
OBS00006376,M000293,2026-01-27 15:29:00,15,0,0,0,0,14,0.0,0.0
OBS00006377,M000802,2026-02-03 20:45:00,20,0,0,0,0,38,0.0,0.0
OBS00006378,M000945,2026-01-22 08:38:00,8,0,0,0,0,49,0.0,0.0
OBS00006379,M000557,2026-02-22 19:28:00,19,0,0,0,0,47,0.0,0.0
OBS00006380,M000668,2026-02-08 22:14:00,22,0,0,0,0,46,0.0,0.0
OBS00006381,M000847,2026-01-03 07:43:00,7,2,1,0,3,32,0.094,0.667
OBS00006382,M000539,2026-02-21 18:40:00,18,1,0,0,1,30,0.033,1.0
OBS00006383,M000379,2026-01-06 21:18:00,21,1,0,0,1,36,0.028,1.0
OBS00006384,M000202,2026-01-12 09:36:00,9,0,0,0,0,33,0.0,0.0
OBS00006385,M000859,2026-01-27 14:53:00,14,4,5,0,9,28,0.321,0.444
OBS00006386,M000891,2026-01-21 22:41:00,22,1,0,0,1,27,0.037,1.0
OBS00006387,M000144,2026-01-19 03:40:00,3,24,17,0,41,16,1.0,0.585
OBS00006388,M000763,2026-02-20 08:12:00,8,5,2,0,7,26,0.269,0.714
OBS00006389,M000302,2026-02-25 23:58:00,23,5,5,0,10,16,0.625,0.5
OBS00006390,M000523,2026-01-15 13:33:00,13,2,2,2,6,24,0.25,0.333
OBS00006391,M000074,2026-01-25 21:52:00,21,18,13,0,31,17,1.0,0.581
OBS00006392,M000416,2026-01-24 22:16:00,22,2,0,0,2,36,0.056,1.0
OBS00006393,M000263,2026-01-17 16:40:00,16,0,0,0,0,27,0.0,0.0
OBS00006394,M000153,2026-02-13 23:15:00,23,1,0,0,1,16,0.062,1.0
OBS00006395,M000687,2026-02-14 11:05:00,11,0,0,0,0,38,0.0,0.0
OBS00006396,M000089,2026-02-25 03:55:00,3,3,0,0,3,47,0.064,1.0
OBS00006397,M000354,2026-02-08 00:23:00,0,3,0,0,3,41,0.073,1.0
OBS00006398,M000747,2026-01-30 21:57:00,21,4,0,0,4,16,0.25,1.0
OBS00006399,M000797,2026-02-17 14:59:00,14,7,9,0,16,10,1.0,0.438
OBS00006400,M000502,2026-02-10 12:01:00,12,2,1,0,3,10,0.3,0.667
OBS00006401,M000136,2026-01-01 20:40:00,20,5,3,9,17,20,0.85,0.294
OBS00006402,M000160,2026-01-19 15:20:00,15,1,2,0,3,42,0.071,0.333
OBS00006403,M000867,2026-01-29 04:53:00,4,3,1,0,4,12,0.333,0.75
OBS00006404,M000122,2026-01-05 23:36:00,23,0,0,0,0,27,0.0,0.0
OBS00006405,M000201,2026-02-14 23:11:00,23,2,0,0,2,44,0.045,1.0
OBS00006406,M000605,2026-01-11 19:37:00,19,3,1,4,8,27,0.296,0.375
OBS00006407,M000385,2026-01-25 10:52:00,10,0,0,0,0,44,0.0,0.0
OBS00006408,M000963,2026-01-02 02:02:00,2,2,0,0,2,49,0.041,1.0
OBS00006409,M000992,2026-02-02 04:39:00,4,1,0,0,1,16,0.062,1.0
OBS00006410,M000790,2026-02-18 08:12:00,8,4,0,0,4,18,0.222,1.0
OBS00006411,M000022,2026-02-16 10:46:00,10,0,0,0,0,30,0.0,0.0
OBS00006412,M000396,2026-02-21 22:02:00,22,0,0,0,0,43,0.0,0.0
OBS00006413,M000215,2026-02-23 13:29:00,13,79,0,99,178,16,1.0,0.444
OBS00006414,M000405,2026-02-19 06:56:00,6,0,0,0,0,8,0.0,0.0
OBS00006415,M000804,2026-01-30 12:34:00,12,4,5,0,9,9,1.0,0.444
OBS00006416,M000189,2026-02-19 00:35:00,0,1,0,0,1,12,0.083,1.0
OBS00006417,M000993,2026-02-09 16:48:00,16,44,31,0,75,17,1.0,0.587
OBS00006418,M000227,2026-01-25 23:59:00,23,0,0,0,0,20,0.0,0.0
OBS00006419,M000913,2026-01-28 23:48:00,23,1,0,0,1,45,0.022,1.0
OBS00006420,M000828,2026-01-22 08:11:00,8,0,0,0,0,36,0.0,0.0
OBS00006421,M000029,2026-01-16 06:23:00,6,1,2,0,3,29,0.103,0.333
OBS00006422,M000728,2026-02-09 14:56:00,14,5,4,0,9,14,0.643,0.556
OBS00006423,M000207,2026-02-07 02:18:00,2,14,6,0,20,22,0.909,0.7
OBS00006424,M000119,2026-02-17 05:04:00,5,2,1,0,3,33,0.091,0.667
OBS00006425,M000632,2026-01-08 19:07:00,19,18,14,21,53,30,1.0,0.34
OBS00006426,M000356,2026-01-30 15:41:00,15,0,0,0,0,21,0.0,0.0
OBS00006427,M000927,2026-01-16 06:55:00,6,0,0,0,0,7,0.0,0.0
OBS00006428,M000652,2026-01-08 06:12:00,6,0,0,0,0,20,0.0,0.0
OBS00006429,M000650,2026-01-28 20:23:00,20,2,1,2,5,12,0.417,0.4
OBS00006430,M000231,2026-02-14 02:38:00,2,0,0,0,0,25,0.0,0.0
OBS00006431,M000552,2026-01-13 11:06:00,11,4,0,0,4,36,0.111,1.0
OBS00006432,M000518,2026-02-15 08:38:00,8,3,2,0,5,26,0.192,0.6
OBS00006433,M000989,2026-01-12 00:57:00,0,1,0,0,1,12,0.083,1.0
OBS00006434,M000969,2026-02-24 02:04:00,2,3,3,0,6,22,0.273,0.5
OBS00006435,M000207,2026-02-04 02:42:00,2,17,10,0,27,22,1.0,0.63
OBS00006436,M000511,2026-02-04 03:33:00,3,4,0,0,4,9,0.444,1.0
OBS00006437,M000941,2026-01-21 02:46:00,2,1,1,0,2,34,0.059,0.5
OBS00006438,M000361,2026-01-20 05:38:00,5,2,1,0,3,34,0.088,0.667
OBS00006439,M000914,2026-02-20 22:23:00,22,5,5,0,10,23,0.435,0.5
OBS00006440,M000777,2026-01-25 13:22:00,13,8,5,11,24,20,1.0,0.333
OBS00006441,M000119,2026-01-10 22:50:00,22,0,0,0,0,33,0.0,0.0
OBS00006442,M000580,2026-01-06 03:08:00,3,2,0,0,2,36,0.056,1.0
OBS00006443,M000442,2026-01-30 23:36:00,23,2,1,0,3,19,0.158,0.667
OBS00006444,M000153,2026-01-07 19:45:00,19,6,0,6,12,16,0.75,0.5
OBS00006445,M000262,2026-02-09 04:19:00,4,4,0,0,4,23,0.174,1.0
OBS00006446,M000342,2026-02-03 14:22:00,14,4,2,0,6,24,0.25,0.667
OBS00006447,M000437,2026-02-13 00:53:00,0,1,0,0,1,16,0.062,1.0
OBS00006448,M000633,2026-01-03 07:22:00,7,0,0,0,0,47,0.0,0.0
OBS00006449,M000600,2026-02-11 16:17:00,16,18,10,0,28,36,0.778,0.643
OBS00006450,M000804,2026-01-01 02:33:00,2,3,2,0,5,9,0.556,0.6
OBS00006451,M000691,2026-02-14 11:24:00,11,20,17,0,37,16,1.0,0.541
OBS00006452,M000780,2026-02-05 03:10:00,3,0,0,0,0,21,0.0,0.0
OBS00006453,M000604,2026-02-23 21:58:00,21,1,0,0,1,44,0.023,1.0
OBS00006454,M000923,2026-02-10 23:56:00,23,2,2,0,4,26,0.154,0.5
OBS00006455,M000172,2026-01-20 13:03:00,13,7,0,5,12,11,1.0,0.583
OBS00006456,M000716,2026-01-10 08:33:00,8,0,0,0,0,27,0.0,0.0
OBS00006457,M000988,2026-02-24 10:29:00,10,2,0,0,2,19,0.105,1.0
OBS00006458,M000400,2026-02-10 23:19:00,23,8,10,0,18,36,0.5,0.444
OBS00006459,M000289,2026-01-08 01:23:00,1,0,0,0,0,27,0.0,0.0
OBS00006460,M000520,2026-01-13 15:29:00,15,5,0,0,5,17,0.294,1.0
OBS00006461,M000143,2026-01-01 00:01:00,0,1,0,0,1,34,0.029,1.0
OBS00006462,M000533,2026-02-19 19:49:00,19,1,2,0,3,12,0.25,0.333
OBS00006463,M000376,2026-02-09 09:39:00,9,1,0,0,1,42,0.024,1.0
OBS00006464,M000006,2026-01-01 04:20:00,4,2,3,0,5,5,1.0,0.4
OBS00006465,M000873,2026-02-06 18:19:00,18,0,0,0,0,39,0.0,0.0
OBS00006466,M000975,2026-02-26 01:25:00,1,2,1,0,3,20,0.15,0.667
OBS00006467,M000007,2026-01-11 22:34:00,22,11,6,0,17,33,0.515,0.647
OBS00006468,M000572,2026-02-17 14:59:00,14,2,0,0,2,13,0.154,1.0
OBS00006469,M000348,2026-01-11 01:14:00,1,1,2,0,3,31,0.097,0.333
OBS00006470,M000195,2026-01-22 11:53:00,11,6,6,0,12,36,0.333,0.5
OBS00006471,M000365,2026-01-29 14:09:00,14,0,0,0,0,21,0.0,0.0
OBS00006472,M000929,2026-01-29 12:07:00,12,0,0,0,0,16,0.0,0.0
OBS00006473,M000583,2026-01-27 20:41:00,20,1,0,1,2,37,0.054,0.5
OBS00006474,M000312,2026-02-26 18:21:00,18,0,0,0,0,16,0.0,0.0
OBS00006475,M000348,2026-01-08 11:44:00,11,0,0,0,0,31,0.0,0.0
OBS00006476,M000833,2026-01-14 05:33:00,5,1,0,0,1,11,0.091,1.0
OBS00006477,M000890,2026-02-08 19:11:00,19,27,19,35,81,33,1.0,0.333
OBS00006478,M000207,2026-01-30 05:10:00,5,17,13,0,30,22,1.0,0.567
OBS00006479,M000171,2026-01-26 17:23:00,17,4,6,0,10,40,0.25,0.4
OBS00006480,M000410,2026-01-25 08:57:00,8,1,0,0,1,27,0.037,1.0
OBS00006481,M000387,2026-01-17 13:08:00,13,18,13,22,53,44,1.0,0.34
OBS00006482,M000990,2026-02-08 12:43:00,12,0,0,0,0,11,0.0,0.0
OBS00006483,M000581,2026-02-02 05:25:00,5,4,2,0,6,19,0.316,0.667
OBS00006484,M000999,2026-01-07 19:54:00,19,0,0,0,0,12,0.0,0.0
OBS00006485,M000827,2026-02-18 06:15:00,6,1,1,0,2,39,0.051,0.5
OBS00006486,M000568,2026-01-19 10:32:00,10,1,1,0,2,35,0.057,0.5
OBS00006487,M000285,2026-02-27 11:47:00,11,1,0,0,1,15,0.067,1.0
OBS00006488,M000602,2026-02-14 06:03:00,6,2,1,0,3,25,0.12,0.667
OBS00006489,M000859,2026-02-09 14:16:00,14,13,9,0,22,28,0.786,0.591
OBS00006490,M000091,2026-02-06 12:54:00,12,1,0,3,4,31,0.129,0.25
OBS00006491,M000069,2026-02-10 23:19:00,23,1,0,0,1,19,0.053,1.0
OBS00006492,M000941,2026-02-20 03:53:00,3,0,0,0,0,34,0.0,0.0
OBS00006493,M000365,2026-02-25 15:11:00,15,1,5,0,6,21,0.286,0.167
OBS00006494,M000407,2026-02-06 04:55:00,4,6,4,0,10,22,0.455,0.6
OBS00006495,M000526,2026-02-20 01:59:00,1,5,7,0,12,40,0.3,0.417
OBS00006496,M000791,2026-01-25 04:40:00,4,0,0,0,0,12,0.0,0.0
OBS00006497,M000868,2026-01-24 12:49:00,12,0,0,0,0,11,0.0,0.0
OBS00006498,M000260,2026-02-15 08:40:00,8,0,0,0,0,29,0.0,0.0
OBS00006499,M000205,2026-02-17 07:58:00,7,0,0,0,0,17,0.0,0.0
OBS00006500,M000904,2026-02-10 11:09:00,11,19,9,0,28,7,1.0,0.679
OBS00006501,M000442,2026-02-02 15:23:00,15,3,1,0,4,19,0.211,0.75
OBS00006502,M000021,2026-01-16 12:26:00,12,8,5,9,22,9,1.0,0.364
OBS00006503,M000952,2026-02-23 22:34:00,22,0,0,0,0,29,0.0,0.0
OBS00006504,M000915,2026-01-05 17:46:00,17,0,0,0,0,9,0.0,0.0
OBS00006505,M000876,2026-01-09 16:38:00,16,0,0,0,0,42,0.0,0.0
OBS00006506,M000437,2026-01-08 15:22:00,15,0,0,0,0,16,0.0,0.0
OBS00006507,M000012,2026-02-23 07:54:00,7,6,2,0,8,33,0.242,0.75
OBS00006508,M000321,2026-02-03 23:57:00,23,0,0,0,0,17,0.0,0.0
OBS00006509,M000293,2026-02-11 20:44:00,20,5,4,7,16,14,1.0,0.312
OBS00006510,M000266,2026-01-14 01:38:00,1,0,0,0,0,38,0.0,0.0
OBS00006511,M000596,2026-02-25 15:46:00,15,0,0,0,0,47,0.0,0.0
OBS00006512,M000663,2026-01-02 16:23:00,16,0,0,0,0,49,0.0,0.0
OBS00006513,M000575,2026-01-01 00:11:00,0,0,0,0,0,39,0.0,0.0
OBS00006514,M000720,2026-01-17 09:56:00,9,0,0,0,0,25,0.0,0.0
OBS00006515,M000462,2026-02-04 04:48:00,4,1,2,0,3,11,0.273,0.333
OBS00006516,M000667,2026-02-14 18:02:00,18,26,0,0,26,28,0.929,1.0
OBS00006517,M000230,2026-03-01 10:34:00,10,0,0,0,0,15,0.0,0.0
OBS00006518,M000167,2026-01-08 00:21:00,0,3,1,0,4,32,0.125,0.75
OBS00006519,M000584,2026-02-12 10:48:00,10,0,0,0,0,49,0.0,0.0
OBS00006520,M000459,2026-01-22 05:07:00,5,0,0,0,0,48,0.0,0.0
OBS00006521,M000358,2026-01-11 19:36:00,19,7,8,6,21,12,1.0,0.333
OBS00006522,M000142,2026-01-28 14:29:00,14,0,0,0,0,34,0.0,0.0
OBS00006523,M000313,2026-01-13 02:04:00,2,13,0,0,13,44,0.295,1.0
OBS00006524,M000791,2026-02-24 04:58:00,4,1,1,0,2,12,0.167,0.5
OBS00006525,M000191,2026-01-31 05:25:00,5,4,0,0,4,41,0.098,1.0
OBS00006526,M000679,2026-01-13 23:13:00,23,0,0,0,0,31,0.0,0.0
OBS00006527,M000857,2026-01-02 22:43:00,22,4,0,0,4,7,0.571,1.0
OBS00006528,M000242,2026-01-11 12:58:00,12,10,9,19,38,36,1.0,0.263
OBS00006529,M000073,2026-01-14 11:41:00,11,22,11,0,33,6,1.0,0.667
OBS00006530,M000031,2026-02-01 00:11:00,0,0,0,0,0,19,0.0,0.0
OBS00006531,M000427,2026-03-01 02:18:00,2,0,0,0,0,35,0.0,0.0
OBS00006532,M000249,2026-02-08 01:41:00,1,18,10,0,28,25,1.0,0.643
OBS00006533,M000200,2026-02-18 06:52:00,6,5,5,0,10,29,0.345,0.5
OBS00006534,M000413,2026-02-19 14:41:00,14,6,0,0,6,35,0.171,1.0
OBS00006535,M000004,2026-02-18 17:45:00,17,1,1,0,2,44,0.045,0.5
OBS00006536,M000100,2026-02-21 15:55:00,15,3,5,0,8,29,0.276,0.375
OBS00006537,M000809,2026-01-28 23:11:00,23,1,0,0,1,22,0.045,1.0
OBS00006538,M000524,2026-02-23 11:39:00,11,1,3,0,4,17,0.235,0.25
OBS00006539,M000063,2026-01-11 22:20:00,22,1,0,0,1,12,0.083,1.0
OBS00006540,M000174,2026-02-12 19:21:00,19,16,0,9,25,14,1.0,0.64
OBS00006541,M000662,2026-01-29 22:20:00,22,0,0,0,0,18,0.0,0.0
OBS00006542,M000435,2026-01-06 12:20:00,12,5,0,0,5,29,0.172,1.0
OBS00006543,M000307,2026-02-24 00:52:00,0,2,0,0,2,18,0.111,1.0
OBS00006544,M000438,2026-02-03 23:43:00,23,4,3,0,7,44,0.159,0.571
OBS00006545,M000186,2026-01-25 19:14:00,19,0,0,0,0,16,0.0,0.0
OBS00006546,M000430,2026-01-07 00:13:00,0,0,0,0,0,46,0.0,0.0
OBS00006547,M000767,2026-02-07 11:27:00,11,0,0,0,0,5,0.0,0.0
OBS00006548,M000375,2026-01-11 12:33:00,12,1,0,0,1,24,0.042,1.0
OBS00006549,M000133,2026-01-19 02:09:00,2,0,0,0,0,46,0.0,0.0
OBS00006550,M000544,2026-02-21 02:01:00,2,2,3,0,5,29,0.172,0.4
OBS00006551,M000425,2026-01-10 08:20:00,8,9,6,0,15,21,0.714,0.6
OBS00006552,M000660,2026-02-04 23:46:00,23,0,0,0,0,35,0.0,0.0
OBS00006553,M000465,2026-01-19 17:51:00,17,0,0,0,0,20,0.0,0.0
OBS00006554,M000337,2026-03-01 13:28:00,13,0,0,0,0,33,0.0,0.0
OBS00006555,M000091,2026-01-12 22:49:00,22,3,3,0,6,31,0.194,0.5
OBS00006556,M000805,2026-01-25 13:45:00,13,2,1,2,5,30,0.167,0.4
OBS00006557,M000464,2026-02-23 02:20:00,2,2,0,0,2,22,0.091,1.0
OBS00006558,M000906,2026-03-01 07:35:00,7,2,0,0,2,15,0.133,1.0
OBS00006559,M000444,2026-02-14 06:22:00,6,7,8,0,15,43,0.349,0.467
OBS00006560,M000680,2026-02-19 04:41:00,4,3,0,0,3,20,0.15,1.0
OBS00006561,M000330,2026-01-26 22:21:00,22,10,6,0,16,12,1.0,0.625
OBS00006562,M000374,2026-02-15 14:05:00,14,0,0,0,0,38,0.0,0.0
OBS00006563,M000605,2026-02-12 09:08:00,9,0,0,0,0,27,0.0,0.0
OBS00006564,M000685,2026-01-22 22:41:00,22,1,0,0,1,48,0.021,1.0
OBS00006565,M000646,2026-01-25 19:19:00,19,4,2,0,6,22,0.273,0.667
OBS00006566,M000140,2026-02-21 07:38:00,7,0,0,0,0,49,0.0,0.0
OBS00006567,M000627,2026-01-14 01:42:00,1,31,0,0,31,6,1.0,1.0
OBS00006568,M000067,2026-02-08 04:25:00,4,1,0,0,1,44,0.023,1.0
OBS00006569,M000325,2026-01-22 13:39:00,13,1,1,0,2,42,0.048,0.5
OBS00006570,M000449,2026-02-14 07:45:00,7,1,0,0,1,44,0.023,1.0
OBS00006571,M000278,2026-02-27 23:45:00,23,1,1,0,2,15,0.133,0.5
OBS00006572,M000896,2026-01-14 23:34:00,23,1,0,0,1,19,0.053,1.0
OBS00006573,M000930,2026-02-20 03:28:00,3,16,13,0,29,27,1.0,0.552
OBS00006574,M000531,2026-01-14 21:24:00,21,0,0,0,0,21,0.0,0.0
OBS00006575,M000381,2026-02-16 05:00:00,5,0,0,0,0,41,0.0,0.0
OBS00006576,M000279,2026-02-10 02:14:00,2,2,0,0,2,36,0.056,1.0
OBS00006577,M000167,2026-01-04 09:21:00,9,2,2,0,4,32,0.125,0.5
OBS00006578,M000704,2026-01-17 17:28:00,17,4,2,0,6,25,0.24,0.667
OBS00006579,M000075,2026-02-12 19:47:00,19,2,1,2,5,49,0.102,0.4
OBS00006580,M000413,2026-01-14 16:01:00,16,0,0,0,0,35,0.0,0.0
OBS00006581,M000438,2026-02-14 05:01:00,5,1,0,0,1,44,0.023,1.0
OBS00006582,M000743,2026-01-09 01:07:00,1,0,0,0,0,34,0.0,0.0
OBS00006583,M000878,2026-01-25 06:27:00,6,0,0,0,0,9,0.0,0.0
OBS00006584,M000215,2026-02-19 21:28:00,21,67,0,0,67,16,1.0,1.0
OBS00006585,M000309,2026-01-18 12:21:00,12,4,8,3,15,37,0.405,0.267
OBS00006586,M000236,2026-01-12 01:46:00,1,0,0,0,0,42,0.0,0.0
OBS00006587,M000811,2026-02-02 03:30:00,3,0,0,0,0,21,0.0,0.0
OBS00006588,M000785,2026-01-02 12:59:00,12,2,0,4,6,21,0.286,0.333
OBS00006589,M000627,2026-01-24 03:57:00,3,21,0,0,21,6,1.0,1.0
OBS00006590,M000802,2026-01-16 03:15:00,3,0,0,0,0,38,0.0,0.0
OBS00006591,M000373,2026-01-18 13:39:00,13,73,60,89,222,48,1.0,0.329
OBS00006592,M000569,2026-02-24 08:38:00,8,48,41,0,89,27,1.0,0.539
OBS00006593,M000495,2026-01-06 12:53:00,12,3,4,2,9,38,0.237,0.333
OBS00006594,M000811,2026-01-27 08:00:00,8,0,0,0,0,21,0.0,0.0
OBS00006595,M000030,2026-01-29 06:38:00,6,4,0,0,4,7,0.571,1.0
OBS00006596,M000386,2026-01-14 20:26:00,20,8,11,0,19,12,1.0,0.421
OBS00006597,M000104,2026-01-08 12:49:00,12,2,1,0,3,41,0.073,0.667
OBS00006598,M000751,2026-01-21 08:05:00,8,1,0,0,1,12,0.083,1.0
OBS00006599,M000907,2026-01-02 21:02:00,21,6,6,0,12,47,0.255,0.5
OBS00006600,M000041,2026-01-13 19:35:00,19,5,2,7,14,33,0.424,0.357
OBS00006601,M000214,2026-01-24 04:24:00,4,0,0,0,0,24,0.0,0.0
OBS00006602,M000017,2026-02-03 00:33:00,0,0,0,0,0,30,0.0,0.0
OBS00006603,M000859,2026-02-05 05:49:00,5,1,1,0,2,28,0.071,0.5
OBS00006604,M000029,2026-03-01 02:39:00,2,5,1,0,6,29,0.207,0.833
OBS00006605,M000184,2026-01-03 03:37:00,3,0,0,0,0,41,0.0,0.0
OBS00006606,M000408,2026-02-12 19:55:00,19,3,6,1,10,42,0.238,0.3
OBS00006607,M000473,2026-01-18 17:14:00,17,0,0,0,0,21,0.0,0.0
OBS00006608,M000954,2026-01-06 07:03:00,7,1,0,0,1,39,0.026,1.0
OBS00006609,M000325,2026-03-01 16:22:00,16,0,0,0,0,42,0.0,0.0
OBS00006610,M000793,2026-02-05 08:49:00,8,0,0,0,0,31,0.0,0.0
OBS00006611,M000313,2026-01-28 05:13:00,5,13,0,0,13,44,0.295,1.0
OBS00006612,M000728,2026-02-04 01:28:00,1,3,1,0,4,14,0.286,0.75
OBS00006613,M000168,2026-02-19 18:02:00,18,0,0,0,0,25,0.0,0.0
OBS00006614,M000028,2026-02-16 15:29:00,15,0,0,0,0,47,0.0,0.0
OBS00006615,M000928,2026-02-22 08:34:00,8,6,0,0,6,13,0.462,1.0
OBS00006616,M000206,2026-02-25 03:20:00,3,6,0,0,6,42,0.143,1.0
OBS00006617,M000411,2026-02-04 02:45:00,2,1,2,0,3,26,0.115,0.333
OBS00006618,M000666,2026-01-30 11:09:00,11,1,0,0,1,7,0.143,1.0
OBS00006619,M000658,2026-01-02 12:48:00,12,4,0,8,12,20,0.6,0.333
OBS00006620,M000352,2026-01-18 05:10:00,5,1,2,0,3,39,0.077,0.333
OBS00006621,M000781,2026-01-25 20:33:00,20,0,0,0,0,30,0.0,0.0
OBS00006622,M000156,2026-01-25 10:40:00,10,19,13,0,32,22,1.0,0.594
OBS00006623,M000576,2026-01-24 06:29:00,6,12,12,0,24,15,1.0,0.5
OBS00006624,M000766,2026-01-22 23:16:00,23,1,0,0,1,5,0.2,1.0
OBS00006625,M000751,2026-02-22 16:17:00,16,1,4,0,5,12,0.417,0.2
OBS00006626,M000018,2026-02-16 16:17:00,16,0,0,0,0,21,0.0,0.0
OBS00006627,M000185,2026-01-05 12:28:00,12,0,0,0,0,24,0.0,0.0
OBS00006628,M000803,2026-01-27 21:54:00,21,20,0,0,20,30,0.667,1.0
OBS00006629,M000734,2026-02-25 14:42:00,14,4,5,0,9,41,0.22,0.444
OBS00006630,M000019,2026-03-01 15:11:00,15,5,4,0,9,11,0.818,0.556
OBS00006631,M000335,2026-02-09 07:06:00,7,0,0,0,0,24,0.0,0.0
OBS00006632,M000965,2026-01-16 17:37:00,17,1,1,0,2,21,0.095,0.5
OBS00006633,M000337,2026-02-27 13:26:00,13,0,0,0,0,33,0.0,0.0
OBS00006634,M000142,2026-02-22 06:10:00,6,0,0,0,0,34,0.0,0.0
OBS00006635,M000287,2026-02-16 17:05:00,17,2,0,0,2,48,0.042,1.0
OBS00006636,M000125,2026-02-12 13:12:00,13,17,11,0,28,25,1.0,0.607
OBS00006637,M000650,2026-02-15 20:51:00,20,3,2,2,7,12,0.583,0.429
OBS00006638,M000632,2026-02-10 20:48:00,20,21,14,29,64,30,1.0,0.328
OBS00006639,M000939,2026-01-22 16:10:00,16,0,0,0,0,9,0.0,0.0
OBS00006640,M000997,2026-02-10 11:24:00,11,2,0,0,2,40,0.05,1.0
OBS00006641,M000456,2026-01-03 06:32:00,6,0,0,0,0,20,0.0,0.0
OBS00006642,M000030,2026-01-16 18:20:00,18,4,0,0,4,7,0.571,1.0
OBS00006643,M000809,2026-02-13 17:07:00,17,0,0,0,0,22,0.0,0.0
OBS00006644,M000326,2026-02-17 22:04:00,22,1,2,0,3,6,0.5,0.333
OBS00006645,M000169,2026-01-07 21:21:00,21,5,5,0,10,17,0.588,0.5
OBS00006646,M000735,2026-02-19 09:43:00,9,4,2,0,6,49,0.122,0.667
OBS00006647,M000107,2026-01-02 05:12:00,5,0,0,0,0,36,0.0,0.0
OBS00006648,M000542,2026-01-08 13:58:00,13,0,0,0,0,41,0.0,0.0
OBS00006649,M000799,2026-02-15 11:34:00,11,6,2,0,8,26,0.308,0.75
OBS00006650,M000539,2026-02-23 10:10:00,10,3,2,0,5,30,0.167,0.6
OBS00006651,M000483,2026-02-02 17:29:00,17,5,3,0,8,12,0.667,0.625
OBS00006652,M000945,2026-02-11 01:33:00,1,2,3,0,5,49,0.102,0.4
OBS00006653,M000368,2026-02-08 11:46:00,11,0,0,0,0,33,0.0,0.0
OBS00006654,M000598,2026-02-20 02:52:00,2,0,0,0,0,21,0.0,0.0
OBS00006655,M000549,2026-02-01 10:59:00,10,2,1,0,3,34,0.088,0.667
OBS00006656,M000835,2026-01-06 23:31:00,23,0,0,0,0,5,0.0,0.0
OBS00006657,M000308,2026-01-08 22:13:00,22,2,1,0,3,24,0.125,0.667
OBS00006658,M000150,2026-01-07 06:29:00,6,0,0,0,0,21,0.0,0.0
OBS00006659,M000071,2026-01-10 14:24:00,14,18,15,0,33,49,0.673,0.545
OBS00006660,M000377,2026-01-01 06:10:00,6,2,0,0,2,28,0.071,1.0
OBS00006661,M000546,2026-02-22 12:47:00,12,1,0,0,1,6,0.167,1.0
OBS00006662,M000400,2026-02-07 19:33:00,19,12,18,10,40,36,1.0,0.3
OBS00006663,M000941,2026-01-12 08:27:00,8,1,0,0,1,34,0.029,1.0
OBS00006664,M000049,2026-02-05 01:50:00,1,0,0,0,0,33,0.0,0.0
OBS00006665,M000462,2026-03-01 10:26:00,10,0,0,0,0,11,0.0,0.0
OBS00006666,M000164,2026-02-16 07:14:00,7,4,2,0,6,34,0.176,0.667
OBS00006667,M000352,2026-01-16 06:08:00,6,1,0,0,1,39,0.026,1.0
OBS00006668,M000749,2026-01-30 15:02:00,15,2,2,0,4,30,0.133,0.5
OBS00006669,M000175,2026-01-11 17:05:00,17,1,0,0,1,43,0.023,1.0
OBS00006670,M000169,2026-03-01 00:10:00,0,4,2,0,6,17,0.353,0.667
OBS00006671,M000375,2026-01-04 14:06:00,14,0,0,0,0,24,0.0,0.0
OBS00006672,M000713,2026-02-05 04:19:00,4,3,4,0,7,10,0.7,0.429
OBS00006673,M000607,2026-02-13 14:28:00,14,18,14,0,32,26,1.0,0.562
OBS00006674,M000317,2026-01-23 08:55:00,8,0,0,0,0,7,0.0,0.0
